@relation 'trainingData-weka.filters.unsupervised.attribute.Remove-R1-11,13,15'

@attribute duration numeric
@attribute pdays numeric
@attribute poutcome {unknown,failure,other,success}
@attribute termDeposit {no,yes}

@data
209,-1,unknown,no
89,-1,unknown,no
1187,-1,unknown,no
104,-1,unknown,no
200,-1,unknown,no
117,-1,unknown,no
37,-1,unknown,no
145,-1,unknown,no
466,-1,unknown,no
303,-1,unknown,no
101,-1,unknown,no
826,-1,unknown,no
185,-1,unknown,no
598,-1,unknown,no
120,-1,unknown,no
159,-1,unknown,no
220,-1,unknown,no
192,-1,unknown,no
423,-1,unknown,no
306,-1,unknown,no
99,-1,unknown,no
27,-1,unknown,no
201,-1,unknown,no
182,-1,unknown,no
193,-1,unknown,no
271,-1,unknown,no
103,-1,unknown,no
235,-1,unknown,no
732,-1,unknown,no
136,-1,unknown,no
126,-1,unknown,no
43,-1,unknown,no
191,-1,unknown,no
117,-1,unknown,no
64,-1,unknown,no
149,-1,unknown,no
207,-1,unknown,no
231,-1,unknown,no
128,-1,unknown,no
180,-1,unknown,no
144,-1,unknown,no
260,-1,unknown,no
203,-1,unknown,no
211,-1,unknown,no
94,-1,unknown,no
122,-1,unknown,no
175,-1,unknown,no
132,-1,unknown,no
130,-1,unknown,no
208,-1,unknown,no
105,-1,unknown,no
112,-1,unknown,no
117,-1,unknown,no
218,-1,unknown,no
62,-1,unknown,no
101,-1,unknown,no
286,-1,unknown,no
241,-1,unknown,no
252,-1,unknown,no
131,-1,unknown,no
380,-1,unknown,no
584,-1,unknown,no
371,-1,unknown,no
274,-1,unknown,no
116,-1,unknown,no
357,-1,unknown,no
215,-1,unknown,no
61,-1,unknown,no
617,-1,unknown,yes
483,-1,unknown,yes
847,-1,unknown,no
57,-1,unknown,no
306,-1,unknown,no
147,-1,unknown,no
244,-1,unknown,no
100,-1,unknown,no
59,-1,unknown,no
24,-1,unknown,no
85,-1,unknown,no
21,-1,unknown,no
167,-1,unknown,no
659,-1,unknown,no
327,-1,unknown,no
307,-1,unknown,no
120,-1,unknown,no
390,-1,unknown,no
83,-1,unknown,no
143,-1,unknown,no
772,-1,unknown,yes
198,-1,unknown,no
21,-1,unknown,no
254,-1,unknown,no
166,-1,unknown,no
93,-1,unknown,no
134,-1,unknown,no
352,-1,unknown,no
217,-1,unknown,no
45,-1,unknown,no
93,-1,unknown,no
266,-1,unknown,no
237,-1,unknown,no
164,-1,unknown,no
538,-1,unknown,yes
171,-1,unknown,no
710,-1,unknown,yes
131,-1,unknown,no
514,-1,unknown,no
198,-1,unknown,no
239,-1,unknown,no
117,-1,unknown,no
705,-1,unknown,no
18,-1,unknown,no
386,-1,unknown,no
138,-1,unknown,no
341,-1,unknown,no
232,-1,unknown,no
208,-1,unknown,no
124,-1,unknown,no
44,-1,unknown,no
485,-1,unknown,no
576,-1,unknown,no
280,-1,unknown,no
480,-1,unknown,no
121,-1,unknown,no
93,-1,unknown,no
211,-1,unknown,no
238,-1,unknown,no
93,-1,unknown,no
144,-1,unknown,no
45,-1,unknown,no
98,-1,unknown,no
106,-1,unknown,no
121,-1,unknown,no
123,-1,unknown,no
92,-1,unknown,no
219,-1,unknown,no
2462,-1,unknown,no
249,-1,unknown,no
210,-1,unknown,no
187,-1,unknown,no
172,-1,unknown,no
79,-1,unknown,no
207,-1,unknown,no
117,-1,unknown,no
393,-1,unknown,no
107,-1,unknown,no
25,-1,unknown,no
136,-1,unknown,no
384,-1,unknown,no
38,-1,unknown,no
164,-1,unknown,no
331,-1,unknown,no
479,-1,unknown,no
229,-1,unknown,no
258,-1,unknown,no
308,-1,unknown,no
137,-1,unknown,no
545,-1,unknown,no
109,-1,unknown,no
257,-1,unknown,no
213,-1,unknown,no
115,-1,unknown,no
646,-1,unknown,no
95,-1,unknown,no
205,-1,unknown,no
653,-1,unknown,yes
122,-1,unknown,no
322,-1,unknown,no
208,-1,unknown,no
46,-1,unknown,no
211,-1,unknown,no
178,-1,unknown,no
133,-1,unknown,no
206,-1,unknown,no
544,-1,unknown,no
471,-1,unknown,no
200,-1,unknown,no
324,-1,unknown,no
71,-1,unknown,no
137,-1,unknown,no
91,-1,unknown,no
280,-1,unknown,no
230,-1,unknown,no
135,-1,unknown,no
261,-1,unknown,no
215,-1,unknown,no
200,-1,unknown,no
1028,-1,unknown,yes
107,-1,unknown,no
108,-1,unknown,no
145,-1,unknown,no
106,-1,unknown,no
134,-1,unknown,no
190,-1,unknown,no
241,-1,unknown,no
237,-1,unknown,no
654,-1,unknown,yes
189,-1,unknown,no
70,-1,unknown,no
1087,-1,unknown,no
323,-1,unknown,no
111,-1,unknown,no
197,-1,unknown,no
557,-1,unknown,no
150,-1,unknown,no
388,-1,unknown,no
89,-1,unknown,no
209,-1,unknown,no
188,-1,unknown,no
342,-1,unknown,no
84,-1,unknown,no
530,-1,unknown,no
365,-1,unknown,no
285,-1,unknown,no
352,-1,unknown,no
126,-1,unknown,no
76,-1,unknown,no
1692,-1,unknown,yes
24,-1,unknown,no
73,-1,unknown,no
622,-1,unknown,no
133,-1,unknown,no
178,-1,unknown,no
275,-1,unknown,no
109,-1,unknown,no
134,-1,unknown,no
407,-1,unknown,no
86,-1,unknown,no
20,-1,unknown,no
247,-1,unknown,no
129,-1,unknown,no
2016,-1,unknown,yes
1054,-1,unknown,no
256,-1,unknown,no
163,-1,unknown,no
113,-1,unknown,no
193,-1,unknown,no
125,-1,unknown,no
344,-1,unknown,no
1170,-1,unknown,no
408,-1,unknown,no
128,-1,unknown,no
665,-1,unknown,yes
167,-1,unknown,no
395,-1,unknown,no
137,-1,unknown,no
118,-1,unknown,no
128,-1,unknown,no
174,-1,unknown,no
195,-1,unknown,no
412,-1,unknown,no
13,-1,unknown,no
61,-1,unknown,no
286,-1,unknown,no
76,-1,unknown,no
274,-1,unknown,no
409,-1,unknown,no
232,-1,unknown,no
325,-1,unknown,no
1713,-1,unknown,no
241,-1,unknown,no
103,-1,unknown,no
338,-1,unknown,no
346,-1,unknown,no
204,-1,unknown,no
296,-1,unknown,no
551,-1,unknown,no
338,-1,unknown,no
153,-1,unknown,no
188,-1,unknown,no
305,-1,unknown,no
1461,-1,unknown,no
116,-1,unknown,no
129,-1,unknown,no
98,-1,unknown,no
147,-1,unknown,no
150,-1,unknown,no
282,-1,unknown,no
332,-1,unknown,no
94,-1,unknown,no
455,-1,unknown,no
49,-1,unknown,no
181,-1,unknown,no
154,-1,unknown,no
294,-1,unknown,no
750,-1,unknown,no
202,-1,unknown,no
214,-1,unknown,no
128,-1,unknown,no
70,-1,unknown,no
106,-1,unknown,no
400,-1,unknown,no
231,-1,unknown,no
175,-1,unknown,no
179,-1,unknown,no
94,-1,unknown,no
142,-1,unknown,no
119,-1,unknown,no
180,-1,unknown,no
44,-1,unknown,no
229,-1,unknown,no
184,-1,unknown,no
73,-1,unknown,no
126,-1,unknown,no
83,-1,unknown,no
25,-1,unknown,no
26,-1,unknown,no
179,-1,unknown,no
280,-1,unknown,no
61,-1,unknown,no
124,-1,unknown,no
210,-1,unknown,no
393,-1,unknown,no
1178,-1,unknown,no
161,-1,unknown,no
177,-1,unknown,no
178,-1,unknown,no
185,-1,unknown,no
218,-1,unknown,no
245,-1,unknown,no
255,-1,unknown,no
488,-1,unknown,no
211,-1,unknown,no
179,-1,unknown,no
460,-1,unknown,no
432,-1,unknown,no
176,-1,unknown,no
192,-1,unknown,no
237,-1,unknown,no
134,-1,unknown,no
44,-1,unknown,no
752,-1,unknown,no
116,-1,unknown,no
182,-1,unknown,no
122,-1,unknown,no
260,-1,unknown,no
214,-1,unknown,no
407,-1,unknown,no
389,-1,unknown,no
115,-1,unknown,no
878,-1,unknown,no
277,-1,unknown,no
117,-1,unknown,no
244,-1,unknown,no
119,-1,unknown,no
162,-1,unknown,no
185,-1,unknown,no
214,-1,unknown,no
71,-1,unknown,no
43,-1,unknown,no
298,-1,unknown,no
86,-1,unknown,no
255,-1,unknown,no
83,-1,unknown,no
257,-1,unknown,no
268,-1,unknown,no
176,-1,unknown,no
97,-1,unknown,no
263,-1,unknown,no
180,-1,unknown,no
322,-1,unknown,no
64,-1,unknown,no
71,-1,unknown,no
210,-1,unknown,no
77,-1,unknown,no
328,-1,unknown,no
164,-1,unknown,no
84,-1,unknown,no
153,-1,unknown,no
155,-1,unknown,no
111,-1,unknown,no
257,-1,unknown,no
213,-1,unknown,no
173,-1,unknown,no
315,-1,unknown,no
102,-1,unknown,no
35,-1,unknown,no
83,-1,unknown,no
834,-1,unknown,no
143,-1,unknown,no
1534,-1,unknown,no
291,-1,unknown,no
163,-1,unknown,no
33,-1,unknown,no
144,-1,unknown,no
40,-1,unknown,no
79,-1,unknown,no
147,-1,unknown,no
836,-1,unknown,no
290,-1,unknown,no
148,-1,unknown,no
345,-1,unknown,no
1002,-1,unknown,no
181,-1,unknown,no
460,-1,unknown,yes
76,-1,unknown,no
111,-1,unknown,no
104,-1,unknown,no
221,-1,unknown,no
399,-1,unknown,no
115,-1,unknown,no
149,-1,unknown,no
92,-1,unknown,no
128,-1,unknown,no
192,-1,unknown,no
88,-1,unknown,no
592,-1,unknown,no
62,-1,unknown,no
29,-1,unknown,no
59,-1,unknown,no
247,-1,unknown,no
144,-1,unknown,no
346,-1,unknown,no
57,-1,unknown,no
396,-1,unknown,no
400,-1,unknown,no
282,-1,unknown,no
38,-1,unknown,no
252,-1,unknown,no
566,-1,unknown,no
167,-1,unknown,no
127,-1,unknown,no
178,-1,unknown,no
109,-1,unknown,no
120,-1,unknown,no
102,-1,unknown,no
409,-1,unknown,no
177,-1,unknown,no
757,-1,unknown,yes
145,-1,unknown,no
124,-1,unknown,no
94,-1,unknown,no
189,-1,unknown,no
24,-1,unknown,no
33,-1,unknown,no
165,-1,unknown,no
405,-1,unknown,no
172,-1,unknown,no
207,-1,unknown,no
57,-1,unknown,no
102,-1,unknown,no
378,-1,unknown,no
164,-1,unknown,no
154,-1,unknown,no
102,-1,unknown,no
136,-1,unknown,no
53,-1,unknown,no
110,-1,unknown,no
523,-1,unknown,no
231,-1,unknown,no
217,-1,unknown,no
179,-1,unknown,no
293,-1,unknown,no
281,-1,unknown,no
363,-1,unknown,no
1147,-1,unknown,no
209,-1,unknown,no
486,-1,unknown,no
49,-1,unknown,no
539,-1,unknown,no
66,-1,unknown,no
51,-1,unknown,no
820,-1,unknown,no
398,-1,unknown,no
112,-1,unknown,no
64,-1,unknown,no
255,-1,unknown,no
95,-1,unknown,no
140,-1,unknown,no
788,-1,unknown,no
194,-1,unknown,no
306,-1,unknown,no
63,-1,unknown,no
501,-1,unknown,no
832,-1,unknown,no
214,-1,unknown,no
290,-1,unknown,no
388,-1,unknown,no
1495,-1,unknown,no
322,-1,unknown,no
646,-1,unknown,no
480,-1,unknown,no
169,-1,unknown,no
146,-1,unknown,no
393,-1,unknown,no
744,-1,unknown,no
593,-1,unknown,no
379,-1,unknown,no
315,-1,unknown,no
162,-1,unknown,no
493,-1,unknown,no
208,-1,unknown,no
80,-1,unknown,no
3,-1,unknown,no
29,-1,unknown,no
379,-1,unknown,no
101,-1,unknown,no
188,-1,unknown,no
386,-1,unknown,no
891,-1,unknown,no
53,-1,unknown,no
446,-1,unknown,no
326,-1,unknown,no
1083,-1,unknown,no
123,-1,unknown,no
1266,-1,unknown,no
160,-1,unknown,no
178,-1,unknown,no
156,-1,unknown,no
200,-1,unknown,no
154,-1,unknown,no
391,-1,unknown,no
470,-1,unknown,no
268,-1,unknown,no
793,-1,unknown,no
460,-1,unknown,no
246,-1,unknown,no
194,-1,unknown,no
413,-1,unknown,no
256,-1,unknown,no
88,-1,unknown,no
146,-1,unknown,no
170,-1,unknown,no
139,-1,unknown,no
177,-1,unknown,no
577,-1,unknown,no
335,-1,unknown,no
115,-1,unknown,no
116,-1,unknown,no
136,-1,unknown,no
289,-1,unknown,no
247,-1,unknown,no
72,-1,unknown,no
166,-1,unknown,no
152,-1,unknown,no
241,-1,unknown,no
198,-1,unknown,no
98,-1,unknown,no
182,-1,unknown,no
126,-1,unknown,no
55,-1,unknown,no
495,-1,unknown,no
86,-1,unknown,no
66,-1,unknown,no
155,-1,unknown,no
311,-1,unknown,no
63,-1,unknown,no
92,-1,unknown,no
298,-1,unknown,no
253,-1,unknown,no
163,-1,unknown,no
41,-1,unknown,no
10,-1,unknown,no
221,-1,unknown,no
370,-1,unknown,no
241,-1,unknown,no
248,-1,unknown,no
120,-1,unknown,no
260,-1,unknown,no
1727,-1,unknown,no
138,-1,unknown,no
115,-1,unknown,no
212,-1,unknown,no
456,-1,unknown,no
145,-1,unknown,no
289,-1,unknown,no
300,-1,unknown,no
181,-1,unknown,no
184,-1,unknown,no
148,-1,unknown,no
166,-1,unknown,no
299,-1,unknown,no
93,-1,unknown,no
22,-1,unknown,no
170,-1,unknown,no
215,-1,unknown,no
166,-1,unknown,no
109,-1,unknown,no
197,-1,unknown,no
1875,-1,unknown,no
220,-1,unknown,no
298,-1,unknown,no
123,-1,unknown,no
334,-1,unknown,no
73,-1,unknown,no
186,-1,unknown,no
78,-1,unknown,no
51,-1,unknown,no
303,-1,unknown,no
159,-1,unknown,no
103,-1,unknown,no
84,-1,unknown,no
344,-1,unknown,no
246,-1,unknown,no
157,-1,unknown,no
24,-1,unknown,no
212,-1,unknown,no
195,-1,unknown,no
143,-1,unknown,no
274,-1,unknown,no
227,-1,unknown,no
152,-1,unknown,no
249,-1,unknown,no
111,-1,unknown,no
81,-1,unknown,no
181,-1,unknown,no
85,-1,unknown,no
42,-1,unknown,no
182,-1,unknown,no
160,-1,unknown,no
176,-1,unknown,no
514,-1,unknown,no
181,-1,unknown,no
160,-1,unknown,no
504,-1,unknown,yes
907,-1,unknown,no
200,-1,unknown,no
139,-1,unknown,no
147,-1,unknown,no
153,-1,unknown,no
109,-1,unknown,no
97,-1,unknown,no
164,-1,unknown,no
71,-1,unknown,no
723,-1,unknown,no
518,-1,unknown,no
704,-1,unknown,no
101,-1,unknown,no
142,-1,unknown,no
1346,-1,unknown,yes
520,-1,unknown,no
66,-1,unknown,no
135,-1,unknown,no
276,-1,unknown,no
449,-1,unknown,no
105,-1,unknown,no
382,-1,unknown,no
213,-1,unknown,no
116,-1,unknown,no
50,-1,unknown,no
138,-1,unknown,no
375,-1,unknown,no
49,-1,unknown,no
178,-1,unknown,no
1386,-1,unknown,no
155,-1,unknown,no
120,-1,unknown,no
244,-1,unknown,no
428,-1,unknown,no
53,-1,unknown,no
360,-1,unknown,no
500,-1,unknown,no
207,-1,unknown,no
568,-1,unknown,yes
270,-1,unknown,no
272,-1,unknown,no
229,-1,unknown,no
108,-1,unknown,no
210,-1,unknown,no
259,-1,unknown,no
3366,-1,unknown,no
1000,-1,unknown,yes
618,-1,unknown,yes
237,-1,unknown,no
106,-1,unknown,no
351,-1,unknown,no
218,-1,unknown,no
284,-1,unknown,no
190,-1,unknown,no
295,-1,unknown,no
262,-1,unknown,no
93,-1,unknown,no
174,-1,unknown,no
124,-1,unknown,no
217,-1,unknown,no
343,-1,unknown,no
227,-1,unknown,no
248,-1,unknown,no
180,-1,unknown,no
205,-1,unknown,no
370,-1,unknown,no
289,-1,unknown,no
427,-1,unknown,no
705,-1,unknown,no
247,-1,unknown,no
226,-1,unknown,no
665,-1,unknown,no
451,-1,unknown,no
174,-1,unknown,no
126,-1,unknown,no
243,-1,unknown,no
373,-1,unknown,no
259,-1,unknown,no
340,-1,unknown,no
193,-1,unknown,no
136,-1,unknown,no
148,-1,unknown,no
456,-1,unknown,no
107,-1,unknown,no
118,-1,unknown,no
276,-1,unknown,no
47,-1,unknown,no
150,-1,unknown,no
232,-1,unknown,no
1167,-1,unknown,no
227,-1,unknown,no
325,-1,unknown,no
98,-1,unknown,no
93,-1,unknown,no
83,-1,unknown,no
105,-1,unknown,no
77,-1,unknown,no
191,-1,unknown,no
20,-1,unknown,no
27,-1,unknown,no
174,-1,unknown,no
94,-1,unknown,no
23,-1,unknown,no
334,-1,unknown,no
202,-1,unknown,no
302,-1,unknown,no
121,-1,unknown,no
202,-1,unknown,no
31,-1,unknown,no
21,-1,unknown,no
156,-1,unknown,no
92,-1,unknown,no
481,-1,unknown,no
766,-1,unknown,no
255,-1,unknown,no
110,-1,unknown,no
135,-1,unknown,no
192,-1,unknown,no
188,-1,unknown,no
139,-1,unknown,no
266,-1,unknown,no
76,-1,unknown,no
122,-1,unknown,no
1015,-1,unknown,yes
683,-1,unknown,yes
470,-1,unknown,yes
149,-1,unknown,no
106,-1,unknown,no
320,-1,unknown,no
145,-1,unknown,no
129,-1,unknown,no
730,-1,unknown,no
521,-1,unknown,no
95,-1,unknown,no
120,-1,unknown,no
768,-1,unknown,no
289,-1,unknown,no
473,-1,unknown,no
133,-1,unknown,no
459,-1,unknown,no
420,-1,unknown,no
386,-1,unknown,no
1001,-1,unknown,yes
76,-1,unknown,no
262,-1,unknown,no
146,-1,unknown,no
503,-1,unknown,no
170,-1,unknown,no
355,-1,unknown,no
194,-1,unknown,no
46,-1,unknown,no
128,-1,unknown,no
52,-1,unknown,no
173,-1,unknown,no
113,-1,unknown,no
109,-1,unknown,no
518,-1,unknown,no
124,-1,unknown,no
452,-1,unknown,no
209,-1,unknown,no
203,-1,unknown,no
813,-1,unknown,no
81,-1,unknown,no
119,-1,unknown,no
916,-1,unknown,no
60,-1,unknown,no
443,-1,unknown,no
353,-1,unknown,no
262,-1,unknown,no
431,-1,unknown,no
358,-1,unknown,no
565,-1,unknown,no
753,-1,unknown,yes
708,-1,unknown,no
265,-1,unknown,no
434,-1,unknown,no
805,-1,unknown,no
242,-1,unknown,no
19,-1,unknown,no
93,-1,unknown,no
31,-1,unknown,no
213,-1,unknown,no
104,-1,unknown,no
342,-1,unknown,no
160,-1,unknown,no
535,-1,unknown,no
514,-1,unknown,no
276,-1,unknown,no
20,-1,unknown,no
161,-1,unknown,no
390,-1,unknown,no
245,-1,unknown,no
144,-1,unknown,no
901,-1,unknown,no
123,-1,unknown,no
204,-1,unknown,no
188,-1,unknown,no
332,-1,unknown,no
180,-1,unknown,no
178,-1,unknown,no
318,-1,unknown,no
94,-1,unknown,no
139,-1,unknown,no
152,-1,unknown,no
54,-1,unknown,no
29,-1,unknown,no
271,-1,unknown,no
95,-1,unknown,no
190,-1,unknown,no
60,-1,unknown,no
161,-1,unknown,no
162,-1,unknown,no
67,-1,unknown,no
93,-1,unknown,no
119,-1,unknown,no
297,-1,unknown,no
179,-1,unknown,no
342,-1,unknown,no
420,-1,unknown,no
378,-1,unknown,no
354,-1,unknown,no
190,-1,unknown,no
367,-1,unknown,no
91,-1,unknown,no
280,-1,unknown,no
182,-1,unknown,no
386,-1,unknown,no
184,-1,unknown,no
108,-1,unknown,no
253,-1,unknown,no
195,-1,unknown,no
46,-1,unknown,no
55,-1,unknown,no
299,-1,unknown,no
148,-1,unknown,no
97,-1,unknown,no
119,-1,unknown,no
101,-1,unknown,no
60,-1,unknown,no
210,-1,unknown,no
129,-1,unknown,no
481,-1,unknown,no
215,-1,unknown,no
142,-1,unknown,no
531,-1,unknown,no
65,-1,unknown,no
34,-1,unknown,no
788,-1,unknown,no
431,-1,unknown,no
851,-1,unknown,no
315,-1,unknown,no
214,-1,unknown,no
73,-1,unknown,no
181,-1,unknown,no
159,-1,unknown,no
58,-1,unknown,no
916,-1,unknown,yes
150,-1,unknown,no
165,-1,unknown,no
309,-1,unknown,no
210,-1,unknown,no
165,-1,unknown,no
331,-1,unknown,no
134,-1,unknown,no
295,-1,unknown,no
86,-1,unknown,no
274,-1,unknown,no
151,-1,unknown,no
15,-1,unknown,no
164,-1,unknown,no
437,-1,unknown,no
139,-1,unknown,no
165,-1,unknown,no
175,-1,unknown,no
198,-1,unknown,no
220,-1,unknown,no
247,-1,unknown,no
291,-1,unknown,no
187,-1,unknown,no
194,-1,unknown,no
151,-1,unknown,no
166,-1,unknown,no
64,-1,unknown,no
232,-1,unknown,no
322,-1,unknown,no
133,-1,unknown,no
50,-1,unknown,no
87,-1,unknown,no
241,-1,unknown,no
205,-1,unknown,no
318,-1,unknown,no
109,-1,unknown,no
209,-1,unknown,no
83,-1,unknown,no
227,-1,unknown,no
271,-1,unknown,no
389,-1,unknown,no
273,-1,unknown,no
264,-1,unknown,no
1106,-1,unknown,no
195,-1,unknown,no
69,-1,unknown,no
87,-1,unknown,no
122,-1,unknown,no
288,-1,unknown,no
50,-1,unknown,no
816,-1,unknown,no
284,-1,unknown,no
72,-1,unknown,no
232,-1,unknown,no
124,-1,unknown,no
326,-1,unknown,no
1721,-1,unknown,yes
351,-1,unknown,no
171,-1,unknown,no
166,-1,unknown,no
163,-1,unknown,no
492,-1,unknown,no
25,-1,unknown,no
152,-1,unknown,no
1032,-1,unknown,no
65,-1,unknown,no
194,-1,unknown,no
360,-1,unknown,no
20,-1,unknown,no
323,-1,unknown,no
332,-1,unknown,no
735,-1,unknown,no
46,-1,unknown,no
158,-1,unknown,no
73,-1,unknown,no
407,-1,unknown,no
139,-1,unknown,no
174,-1,unknown,no
175,-1,unknown,no
313,-1,unknown,no
22,-1,unknown,no
328,-1,unknown,no
93,-1,unknown,no
97,-1,unknown,no
219,-1,unknown,no
455,-1,unknown,no
103,-1,unknown,no
200,-1,unknown,no
35,-1,unknown,no
77,-1,unknown,no
211,-1,unknown,no
72,-1,unknown,no
89,-1,unknown,no
287,-1,unknown,no
942,-1,unknown,yes
101,-1,unknown,no
387,-1,unknown,no
146,-1,unknown,no
160,-1,unknown,no
70,-1,unknown,no
162,-1,unknown,no
117,-1,unknown,no
381,-1,unknown,no
167,-1,unknown,no
178,-1,unknown,no
260,-1,unknown,no
231,-1,unknown,no
188,-1,unknown,no
163,-1,unknown,no
282,-1,unknown,no
74,-1,unknown,no
73,-1,unknown,no
333,-1,unknown,no
316,-1,unknown,no
451,-1,unknown,no
318,-1,unknown,no
311,-1,unknown,no
202,-1,unknown,no
174,-1,unknown,no
168,-1,unknown,no
230,-1,unknown,no
200,-1,unknown,no
170,-1,unknown,no
142,-1,unknown,no
421,-1,unknown,no
278,-1,unknown,no
179,-1,unknown,no
238,-1,unknown,no
138,-1,unknown,no
218,-1,unknown,no
158,-1,unknown,no
105,-1,unknown,no
217,-1,unknown,no
132,-1,unknown,no
824,-1,unknown,no
243,-1,unknown,no
238,-1,unknown,no
1553,-1,unknown,yes
148,-1,unknown,no
159,-1,unknown,no
124,-1,unknown,no
452,-1,unknown,no
114,-1,unknown,no
125,-1,unknown,no
153,-1,unknown,no
1328,-1,unknown,yes
686,-1,unknown,no
80,-1,unknown,no
300,-1,unknown,no
203,-1,unknown,no
121,-1,unknown,no
71,-1,unknown,no
534,-1,unknown,no
243,-1,unknown,no
230,-1,unknown,no
253,-1,unknown,no
1125,-1,unknown,yes
282,-1,unknown,no
220,-1,unknown,no
158,-1,unknown,no
257,-1,unknown,no
110,-1,unknown,no
456,-1,unknown,no
78,-1,unknown,no
429,-1,unknown,no
483,-1,unknown,no
213,-1,unknown,no
51,-1,unknown,no
164,-1,unknown,no
166,-1,unknown,no
220,-1,unknown,no
178,-1,unknown,no
858,-1,unknown,yes
87,-1,unknown,no
97,-1,unknown,no
116,-1,unknown,no
629,-1,unknown,yes
198,-1,unknown,no
262,-1,unknown,no
179,-1,unknown,no
156,-1,unknown,no
201,-1,unknown,no
159,-1,unknown,no
68,-1,unknown,no
229,-1,unknown,no
126,-1,unknown,no
704,-1,unknown,yes
164,-1,unknown,no
461,-1,unknown,no
188,-1,unknown,no
546,-1,unknown,no
171,-1,unknown,no
94,-1,unknown,no
168,-1,unknown,no
429,-1,unknown,no
249,-1,unknown,no
299,-1,unknown,no
282,-1,unknown,no
760,-1,unknown,yes
211,-1,unknown,no
283,-1,unknown,no
263,-1,unknown,no
189,-1,unknown,no
91,-1,unknown,no
139,-1,unknown,no
347,-1,unknown,no
152,-1,unknown,no
869,-1,unknown,no
267,-1,unknown,no
34,-1,unknown,no
153,-1,unknown,no
28,-1,unknown,no
215,-1,unknown,no
199,-1,unknown,no
139,-1,unknown,no
322,-1,unknown,no
197,-1,unknown,no
224,-1,unknown,no
160,-1,unknown,no
143,-1,unknown,no
833,-1,unknown,no
356,-1,unknown,no
485,-1,unknown,no
57,-1,unknown,no
247,-1,unknown,no
208,-1,unknown,no
89,-1,unknown,no
72,-1,unknown,no
129,-1,unknown,no
151,-1,unknown,no
181,-1,unknown,no
125,-1,unknown,no
829,-1,unknown,no
749,-1,unknown,no
166,-1,unknown,no
87,-1,unknown,no
438,-1,unknown,no
387,-1,unknown,no
100,-1,unknown,no
413,-1,unknown,no
133,-1,unknown,no
191,-1,unknown,no
521,-1,unknown,no
109,-1,unknown,no
1028,-1,unknown,yes
566,-1,unknown,no
38,-1,unknown,no
314,-1,unknown,no
248,-1,unknown,no
246,-1,unknown,no
136,-1,unknown,no
98,-1,unknown,no
364,-1,unknown,no
784,-1,unknown,no
93,-1,unknown,no
57,-1,unknown,no
210,-1,unknown,no
222,-1,unknown,no
21,-1,unknown,no
222,-1,unknown,no
143,-1,unknown,no
371,-1,unknown,no
161,-1,unknown,no
350,-1,unknown,no
162,-1,unknown,no
565,-1,unknown,no
850,-1,unknown,yes
44,-1,unknown,no
416,-1,unknown,no
102,-1,unknown,no
5,-1,unknown,no
129,-1,unknown,no
138,-1,unknown,no
70,-1,unknown,no
71,-1,unknown,no
75,-1,unknown,no
369,-1,unknown,no
136,-1,unknown,no
22,-1,unknown,no
378,-1,unknown,no
80,-1,unknown,no
144,-1,unknown,no
380,-1,unknown,no
108,-1,unknown,no
389,-1,unknown,no
192,-1,unknown,no
273,-1,unknown,no
48,-1,unknown,no
628,-1,unknown,no
90,-1,unknown,no
221,-1,unknown,no
217,-1,unknown,no
193,-1,unknown,no
302,-1,unknown,no
411,-1,unknown,no
245,-1,unknown,no
673,-1,unknown,no
220,-1,unknown,no
232,-1,unknown,no
115,-1,unknown,no
106,-1,unknown,no
107,-1,unknown,no
1044,-1,unknown,no
180,-1,unknown,no
55,-1,unknown,no
392,-1,unknown,no
123,-1,unknown,no
148,-1,unknown,no
267,-1,unknown,no
374,-1,unknown,no
295,-1,unknown,no
149,-1,unknown,no
668,-1,unknown,no
95,-1,unknown,no
229,-1,unknown,no
252,-1,unknown,no
242,-1,unknown,no
335,-1,unknown,no
323,-1,unknown,no
140,-1,unknown,no
293,-1,unknown,no
85,-1,unknown,no
343,-1,unknown,no
295,-1,unknown,no
183,-1,unknown,no
304,-1,unknown,no
382,-1,unknown,no
514,-1,unknown,no
162,-1,unknown,no
301,-1,unknown,no
264,-1,unknown,no
150,-1,unknown,no
326,-1,unknown,no
468,-1,unknown,no
183,-1,unknown,no
339,-1,unknown,no
232,-1,unknown,no
312,-1,unknown,no
423,-1,unknown,no
163,-1,unknown,no
248,-1,unknown,no
146,-1,unknown,no
125,-1,unknown,no
234,-1,unknown,no
546,-1,unknown,no
554,-1,unknown,no
162,-1,unknown,no
436,-1,unknown,no
302,-1,unknown,no
349,-1,unknown,no
174,-1,unknown,no
180,-1,unknown,no
137,-1,unknown,no
282,-1,unknown,no
321,-1,unknown,no
126,-1,unknown,no
21,-1,unknown,no
427,-1,unknown,no
97,-1,unknown,no
402,-1,unknown,no
449,-1,unknown,no
360,-1,unknown,no
89,-1,unknown,no
241,-1,unknown,no
274,-1,unknown,no
154,-1,unknown,no
71,-1,unknown,no
122,-1,unknown,no
163,-1,unknown,no
167,-1,unknown,no
91,-1,unknown,no
133,-1,unknown,no
86,-1,unknown,no
40,-1,unknown,no
166,-1,unknown,no
302,-1,unknown,no
636,-1,unknown,no
341,-1,unknown,no
483,-1,unknown,no
220,-1,unknown,no
32,-1,unknown,no
211,-1,unknown,no
738,-1,unknown,no
482,-1,unknown,no
370,-1,unknown,no
76,-1,unknown,no
