@relation 'trainingData-weka.filters.unsupervised.attribute.Remove-R2-6,8,10,13'

@attribute age numeric
@attribute housing {yes,no}
@attribute contact {unknown,cellular,telephone}
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {unknown,failure,other,success}
@attribute termDeposit {no,yes}

@data
40,yes,unknown,may,121,-1,0,unknown,no
36,yes,unknown,may,95,-1,0,unknown,no
56,yes,unknown,may,31,-1,0,unknown,no
41,yes,unknown,may,87,-1,0,unknown,no
53,yes,unknown,may,593,-1,0,unknown,no
39,yes,unknown,may,99,-1,0,unknown,no
44,yes,unknown,may,198,-1,0,unknown,no
54,yes,unknown,may,190,-1,0,unknown,no
58,yes,unknown,may,172,-1,0,unknown,no
52,yes,unknown,may,213,-1,0,unknown,no
28,yes,unknown,may,178,-1,0,unknown,no
60,yes,unknown,may,631,-1,0,unknown,no
42,yes,unknown,may,176,-1,0,unknown,no
42,yes,unknown,may,32,-1,0,unknown,no
44,yes,unknown,may,1529,-1,0,unknown,no
49,yes,unknown,may,200,-1,0,unknown,no
47,yes,unknown,may,135,-1,0,unknown,no
37,yes,unknown,may,112,-1,0,unknown,no
34,yes,unknown,may,314,-1,0,unknown,no
35,yes,unknown,may,207,-1,0,unknown,no
40,yes,unknown,may,410,-1,0,unknown,no
55,no,unknown,may,160,-1,0,unknown,no
55,yes,unknown,may,42,-1,0,unknown,no
57,yes,unknown,may,155,-1,0,unknown,no
53,yes,unknown,may,336,-1,0,unknown,no
41,yes,unknown,may,233,-1,0,unknown,no
57,yes,unknown,may,211,-1,0,unknown,no
43,yes,unknown,may,208,-1,0,unknown,no
56,no,unknown,may,305,-1,0,unknown,no
31,yes,unknown,may,206,-1,0,unknown,no
37,yes,unknown,may,128,-1,0,unknown,no
30,yes,unknown,may,66,-1,0,unknown,no
54,yes,unknown,may,66,-1,0,unknown,no
36,yes,unknown,may,164,-1,0,unknown,no
55,no,unknown,may,343,-1,0,unknown,no
38,yes,unknown,may,59,-1,0,unknown,no
48,yes,unknown,may,249,-1,0,unknown,no
55,yes,unknown,may,406,-1,0,unknown,no
59,yes,unknown,may,250,-1,0,unknown,no
33,no,unknown,may,190,-1,0,unknown,no
44,yes,unknown,may,220,-1,0,unknown,no
57,yes,unknown,may,153,-1,0,unknown,no
30,no,unknown,may,95,-1,0,unknown,no
51,yes,unknown,may,216,-1,0,unknown,no
44,yes,unknown,may,89,-1,0,unknown,no
46,no,unknown,may,51,-1,0,unknown,no
29,yes,unknown,may,169,-1,0,unknown,no
42,yes,unknown,may,132,-1,0,unknown,no
50,yes,unknown,may,117,-1,0,unknown,no
42,yes,unknown,may,275,-1,0,unknown,no
39,yes,unknown,may,124,-1,0,unknown,no
46,yes,unknown,may,479,-1,0,unknown,no
42,yes,unknown,may,285,-1,0,unknown,no
45,yes,unknown,may,35,-1,0,unknown,no
43,yes,unknown,may,322,-1,0,unknown,no
30,no,unknown,may,172,-1,0,unknown,no
47,yes,unknown,may,201,-1,0,unknown,no
51,yes,unknown,may,216,-1,0,unknown,no
38,yes,unknown,may,195,-1,0,unknown,no
42,yes,unknown,may,720,-1,0,unknown,no
32,yes,unknown,may,188,-1,0,unknown,no
46,no,unknown,may,70,-1,0,unknown,no
29,yes,unknown,may,141,-1,0,unknown,no
32,yes,unknown,may,395,-1,0,unknown,no
44,yes,unknown,may,629,-1,0,unknown,no
40,yes,unknown,may,502,-1,0,unknown,no
31,yes,unknown,may,446,-1,0,unknown,no
43,yes,unknown,may,131,-1,0,unknown,no
34,yes,unknown,may,312,-1,0,unknown,no
39,yes,unknown,may,275,-1,0,unknown,no
30,yes,unknown,may,120,-1,0,unknown,no
29,no,unknown,may,113,-1,0,unknown,no
40,yes,unknown,may,91,-1,0,unknown,no
36,yes,unknown,may,128,-1,0,unknown,no
37,yes,unknown,may,200,-1,0,unknown,no
35,yes,unknown,may,292,-1,0,unknown,no
47,yes,unknown,may,68,-1,0,unknown,no
31,yes,unknown,may,215,-1,0,unknown,no
56,yes,unknown,may,97,-1,0,unknown,no
36,yes,unknown,may,162,-1,0,unknown,no
45,yes,unknown,may,152,-1,0,unknown,no
47,yes,unknown,may,268,-1,0,unknown,no
29,yes,unknown,may,104,-1,0,unknown,no
45,yes,unknown,may,923,-1,0,unknown,no
31,yes,unknown,may,159,-1,0,unknown,no
31,yes,unknown,may,953,-1,0,unknown,no
37,no,unknown,may,416,-1,0,unknown,no
58,yes,unknown,may,180,-1,0,unknown,no
33,yes,unknown,may,139,-1,0,unknown,no
39,yes,unknown,may,294,-1,0,unknown,no
33,yes,unknown,may,102,-1,0,unknown,no
36,yes,unknown,may,128,-1,0,unknown,no
37,yes,unknown,may,130,-1,0,unknown,no
35,yes,unknown,may,143,-1,0,unknown,no
55,yes,unknown,may,74,-1,0,unknown,no
40,yes,unknown,may,477,-1,0,unknown,no
42,yes,unknown,may,158,-1,0,unknown,no
37,yes,unknown,may,250,-1,0,unknown,no
42,yes,unknown,may,168,-1,0,unknown,no
44,yes,unknown,may,171,-1,0,unknown,no
30,yes,unknown,may,113,-1,0,unknown,no
45,yes,unknown,may,254,-1,0,unknown,no
35,yes,unknown,may,149,-1,0,unknown,no
49,yes,unknown,may,293,-1,0,unknown,no
31,yes,unknown,may,485,-1,0,unknown,no
31,yes,unknown,may,374,-1,0,unknown,no
39,yes,unknown,may,425,-1,0,unknown,no
33,yes,unknown,may,83,-1,0,unknown,no
37,yes,unknown,may,228,-1,0,unknown,no
42,yes,unknown,may,149,-1,0,unknown,no
56,yes,unknown,may,139,-1,0,unknown,no
36,yes,unknown,may,142,-1,0,unknown,no
29,yes,unknown,may,359,-1,0,unknown,no
54,yes,unknown,may,112,-1,0,unknown,no
38,yes,unknown,may,1521,-1,0,unknown,no
47,yes,unknown,may,161,-1,0,unknown,no
47,yes,unknown,may,122,-1,0,unknown,no
38,yes,unknown,may,800,-1,0,unknown,no
40,yes,unknown,may,615,-1,0,unknown,no
33,no,unknown,may,111,-1,0,unknown,no
53,yes,unknown,may,354,-1,0,unknown,no
37,yes,unknown,may,359,-1,0,unknown,no
40,yes,unknown,may,97,-1,0,unknown,no
35,yes,unknown,may,236,-1,0,unknown,no
49,yes,unknown,may,160,-1,0,unknown,no
26,yes,unknown,may,180,-1,0,unknown,no
38,yes,unknown,may,184,-1,0,unknown,no
33,yes,unknown,may,109,-1,0,unknown,no
31,yes,unknown,may,492,-1,0,unknown,no
32,yes,unknown,may,298,-1,0,unknown,no
35,yes,unknown,may,83,-1,0,unknown,no
32,yes,unknown,may,204,-1,0,unknown,no
37,yes,unknown,may,131,-1,0,unknown,no
45,yes,unknown,may,1138,-1,0,unknown,yes
31,yes,unknown,may,123,-1,0,unknown,no
37,yes,unknown,may,295,-1,0,unknown,no
38,yes,unknown,may,287,-1,0,unknown,no
33,yes,unknown,may,109,-1,0,unknown,no
38,yes,unknown,may,140,-1,0,unknown,no
29,yes,unknown,may,233,-1,0,unknown,no
42,yes,unknown,may,254,-1,0,unknown,no
40,yes,unknown,may,184,-1,0,unknown,no
32,yes,unknown,may,193,-1,0,unknown,no
29,yes,unknown,may,230,-1,0,unknown,no
53,yes,unknown,may,591,-1,0,unknown,yes
31,yes,unknown,may,294,-1,0,unknown,no
59,yes,unknown,may,173,-1,0,unknown,no
59,yes,unknown,may,19,-1,0,unknown,no
44,yes,unknown,may,153,-1,0,unknown,no
38,yes,unknown,may,786,-1,0,unknown,yes
49,yes,unknown,may,99,-1,0,unknown,no
52,yes,unknown,may,260,-1,0,unknown,no
40,yes,unknown,may,164,-1,0,unknown,no
32,yes,unknown,may,255,-1,0,unknown,no
47,yes,unknown,may,47,-1,0,unknown,no
35,yes,unknown,may,192,-1,0,unknown,no
27,yes,unknown,may,388,-1,0,unknown,no
50,yes,unknown,may,221,-1,0,unknown,no
44,no,unknown,may,126,-1,0,unknown,no
51,yes,unknown,may,256,-1,0,unknown,no
32,yes,unknown,may,202,-1,0,unknown,no
47,yes,unknown,may,104,-1,0,unknown,no
34,yes,unknown,may,283,-1,0,unknown,no
43,yes,unknown,may,127,-1,0,unknown,no
40,yes,unknown,may,378,-1,0,unknown,no
28,yes,unknown,may,67,-1,0,unknown,no
38,yes,unknown,may,221,-1,0,unknown,no
44,yes,unknown,may,144,-1,0,unknown,no
41,yes,unknown,may,296,-1,0,unknown,no
37,yes,unknown,may,401,-1,0,unknown,no
30,yes,unknown,may,435,-1,0,unknown,no
30,yes,unknown,may,245,-1,0,unknown,no
35,no,unknown,may,143,-1,0,unknown,no
55,yes,unknown,may,223,-1,0,unknown,no
52,yes,unknown,may,423,-1,0,unknown,no
55,yes,unknown,may,634,-1,0,unknown,no
33,no,unknown,may,107,-1,0,unknown,no
40,yes,unknown,may,227,-1,0,unknown,no
39,yes,unknown,may,69,-1,0,unknown,no
39,yes,unknown,may,109,-1,0,unknown,no
49,yes,unknown,may,127,-1,0,unknown,no
52,yes,unknown,may,120,-1,0,unknown,no
27,yes,unknown,may,68,-1,0,unknown,no
40,yes,unknown,may,112,-1,0,unknown,no
47,yes,unknown,may,444,-1,0,unknown,no
31,no,unknown,may,246,-1,0,unknown,no
53,yes,unknown,may,259,-1,0,unknown,no
33,yes,unknown,may,566,-1,0,unknown,no
35,no,unknown,may,274,-1,0,unknown,no
46,yes,unknown,may,49,-1,0,unknown,no
31,no,unknown,may,380,-1,0,unknown,no
29,yes,unknown,may,376,-1,0,unknown,no
51,yes,unknown,may,421,-1,0,unknown,no
33,yes,unknown,may,121,-1,0,unknown,no
37,no,unknown,may,36,-1,0,unknown,no
42,yes,unknown,may,19,-1,0,unknown,no
28,yes,unknown,may,866,-1,0,unknown,no
57,yes,unknown,may,229,-1,0,unknown,no
38,yes,unknown,may,154,-1,0,unknown,no
36,yes,unknown,may,1581,-1,0,unknown,no
57,yes,unknown,may,117,-1,0,unknown,no
44,yes,unknown,may,185,-1,0,unknown,no
48,yes,unknown,may,202,-1,0,unknown,no
43,no,unknown,may,180,-1,0,unknown,no
49,yes,unknown,may,218,-1,0,unknown,no
29,yes,unknown,may,129,-1,0,unknown,no
53,yes,unknown,may,530,-1,0,unknown,no
41,yes,unknown,may,60,-1,0,unknown,no
33,yes,unknown,may,432,-1,0,unknown,no
47,yes,unknown,may,113,-1,0,unknown,no
58,yes,unknown,may,516,-1,0,unknown,no
38,yes,unknown,may,125,-1,0,unknown,no
60,yes,unknown,may,386,-1,0,unknown,no
33,no,unknown,may,262,-1,0,unknown,no
33,yes,unknown,may,396,-1,0,unknown,no
42,yes,unknown,may,171,-1,0,unknown,no
30,yes,unknown,may,614,-1,0,unknown,no
33,yes,unknown,may,118,-1,0,unknown,no
46,yes,unknown,may,485,-1,0,unknown,no
40,yes,unknown,may,287,-1,0,unknown,no
50,yes,unknown,may,216,-1,0,unknown,no
42,yes,unknown,may,650,-1,0,unknown,no
38,no,unknown,may,55,-1,0,unknown,no
37,yes,unknown,may,166,-1,0,unknown,no
33,yes,unknown,may,48,-1,0,unknown,no
38,yes,unknown,may,72,-1,0,unknown,no
52,yes,unknown,may,55,-1,0,unknown,no
37,yes,unknown,may,474,-1,0,unknown,no
34,yes,unknown,may,559,-1,0,unknown,no
43,yes,unknown,may,261,-1,0,unknown,no
49,yes,unknown,may,1101,-1,0,unknown,no
47,yes,unknown,may,164,-1,0,unknown,no
50,no,unknown,may,93,-1,0,unknown,no
30,yes,unknown,may,912,-1,0,unknown,no
44,yes,unknown,may,179,-1,0,unknown,no
30,yes,unknown,may,206,-1,0,unknown,no
40,yes,unknown,may,311,-1,0,unknown,no
41,yes,unknown,may,690,-1,0,unknown,no
34,yes,unknown,may,362,-1,0,unknown,no
35,yes,unknown,may,163,-1,0,unknown,no
34,yes,unknown,may,345,-1,0,unknown,no
39,yes,unknown,may,329,-1,0,unknown,no
39,yes,unknown,may,68,-1,0,unknown,no
34,yes,unknown,may,1062,-1,0,unknown,no
37,yes,unknown,may,71,-1,0,unknown,no
39,yes,unknown,may,106,-1,0,unknown,no
52,yes,unknown,may,688,-1,0,unknown,no
36,yes,unknown,may,349,-1,0,unknown,no
48,yes,unknown,may,78,-1,0,unknown,no
31,yes,unknown,may,194,-1,0,unknown,no
43,yes,unknown,may,224,-1,0,unknown,no
39,yes,unknown,may,607,-1,0,unknown,no
40,yes,unknown,may,398,-1,0,unknown,no
58,no,unknown,may,103,-1,0,unknown,no
31,yes,unknown,may,241,-1,0,unknown,no
37,yes,unknown,may,96,-1,0,unknown,no
44,yes,unknown,may,238,-1,0,unknown,no
37,yes,unknown,may,153,-1,0,unknown,no
39,yes,unknown,may,481,-1,0,unknown,no
52,yes,unknown,may,119,-1,0,unknown,no
29,yes,unknown,may,245,-1,0,unknown,no
60,no,unknown,may,152,-1,0,unknown,no
32,no,unknown,may,418,-1,0,unknown,no
56,yes,unknown,may,198,-1,0,unknown,no
48,yes,unknown,may,374,-1,0,unknown,no
29,no,unknown,may,51,-1,0,unknown,no
40,yes,unknown,may,263,-1,0,unknown,no
34,yes,unknown,may,154,-1,0,unknown,no
23,yes,unknown,may,278,-1,0,unknown,no
30,yes,unknown,may,306,-1,0,unknown,no
51,yes,unknown,may,114,-1,0,unknown,no
45,yes,unknown,may,208,-1,0,unknown,no
41,yes,unknown,may,169,-1,0,unknown,no
27,yes,unknown,may,332,-1,0,unknown,no
50,yes,unknown,may,263,-1,0,unknown,no
46,yes,unknown,may,108,-1,0,unknown,no
44,yes,unknown,may,441,-1,0,unknown,no
47,yes,unknown,may,46,-1,0,unknown,no
40,yes,unknown,may,266,-1,0,unknown,no
46,yes,unknown,may,105,-1,0,unknown,no
58,yes,unknown,may,165,-1,0,unknown,no
30,yes,unknown,may,381,-1,0,unknown,no
43,yes,unknown,may,228,-1,0,unknown,no
41,yes,unknown,may,764,-1,0,unknown,no
44,yes,unknown,may,113,-1,0,unknown,no
44,yes,unknown,may,396,-1,0,unknown,no
59,yes,unknown,may,133,-1,0,unknown,no
42,no,unknown,may,234,-1,0,unknown,no
31,no,unknown,may,297,-1,0,unknown,no
29,yes,unknown,may,50,-1,0,unknown,no
39,yes,unknown,may,214,-1,0,unknown,no
49,yes,unknown,may,99,-1,0,unknown,no
39,yes,unknown,may,274,-1,0,unknown,no
27,yes,unknown,may,191,-1,0,unknown,no
56,yes,unknown,may,305,-1,0,unknown,no
37,no,unknown,may,112,-1,0,unknown,no
54,yes,unknown,may,283,-1,0,unknown,no
38,yes,unknown,may,353,-1,0,unknown,no
31,yes,unknown,may,212,-1,0,unknown,no
35,yes,unknown,may,283,-1,0,unknown,no
44,yes,unknown,may,1273,-1,0,unknown,no
30,yes,unknown,may,1574,-1,0,unknown,yes
51,yes,unknown,may,139,-1,0,unknown,no
39,yes,unknown,may,62,-1,0,unknown,no
33,yes,unknown,may,256,-1,0,unknown,no
37,yes,unknown,may,564,-1,0,unknown,no
46,yes,unknown,may,245,-1,0,unknown,no
43,yes,unknown,may,79,-1,0,unknown,no
59,yes,unknown,may,152,-1,0,unknown,no
46,yes,unknown,may,591,-1,0,unknown,no
47,yes,unknown,may,113,-1,0,unknown,no
30,yes,unknown,may,299,-1,0,unknown,no
38,no,unknown,may,348,-1,0,unknown,no
44,yes,unknown,may,103,-1,0,unknown,no
52,yes,unknown,may,253,-1,0,unknown,no
43,yes,unknown,may,244,-1,0,unknown,no
47,yes,unknown,may,157,-1,0,unknown,no
43,yes,unknown,may,548,-1,0,unknown,no
52,yes,unknown,may,114,-1,0,unknown,no
40,yes,unknown,may,161,-1,0,unknown,no
57,yes,unknown,may,333,-1,0,unknown,no
30,yes,unknown,may,155,-1,0,unknown,no
48,yes,unknown,may,152,-1,0,unknown,no
59,yes,unknown,may,66,-1,0,unknown,no
50,yes,unknown,may,123,-1,0,unknown,no
50,yes,unknown,may,74,-1,0,unknown,no
33,yes,unknown,may,248,-1,0,unknown,no
57,yes,unknown,may,71,-1,0,unknown,no
49,yes,unknown,may,984,-1,0,unknown,no
41,yes,unknown,may,252,-1,0,unknown,no
43,yes,unknown,may,84,-1,0,unknown,no
56,yes,unknown,may,130,-1,0,unknown,no
46,yes,unknown,may,489,-1,0,unknown,no
42,yes,unknown,may,41,-1,0,unknown,no
36,no,unknown,may,159,-1,0,unknown,no
43,yes,unknown,may,276,-1,0,unknown,no
48,yes,unknown,may,697,-1,0,unknown,no
38,yes,unknown,may,81,-1,0,unknown,no
46,yes,unknown,may,149,-1,0,unknown,no
28,yes,unknown,may,122,-1,0,unknown,no
28,yes,unknown,may,361,-1,0,unknown,no
36,yes,unknown,may,319,-1,0,unknown,no
37,yes,unknown,may,944,-1,0,unknown,no
46,yes,unknown,may,1102,-1,0,unknown,yes
34,yes,unknown,may,35,-1,0,unknown,no
32,yes,unknown,may,143,-1,0,unknown,no
33,yes,unknown,may,22,-1,0,unknown,no
35,yes,unknown,may,17,-1,0,unknown,no
44,yes,unknown,may,404,-1,0,unknown,no
37,yes,unknown,may,238,-1,0,unknown,no
48,yes,unknown,may,71,-1,0,unknown,no
44,yes,unknown,may,408,-1,0,unknown,no
31,yes,unknown,may,128,-1,0,unknown,no
35,yes,unknown,may,297,-1,0,unknown,no
54,yes,unknown,may,280,-1,0,unknown,no
38,yes,unknown,may,365,-1,0,unknown,no
48,yes,unknown,may,177,-1,0,unknown,no
31,yes,unknown,may,238,-1,0,unknown,no
59,no,unknown,may,425,-1,0,unknown,no
28,yes,unknown,may,223,-1,0,unknown,no
50,yes,unknown,may,201,-1,0,unknown,no
31,yes,unknown,may,239,-1,0,unknown,no
32,yes,unknown,may,308,-1,0,unknown,no
32,yes,unknown,may,162,-1,0,unknown,no
29,yes,unknown,may,134,-1,0,unknown,no
30,yes,unknown,may,175,-1,0,unknown,no
34,yes,unknown,may,125,-1,0,unknown,no
41,yes,unknown,may,67,-1,0,unknown,no
36,yes,unknown,may,156,-1,0,unknown,no
31,yes,unknown,may,943,-1,0,unknown,yes
39,no,unknown,may,813,-1,0,unknown,yes
39,yes,unknown,may,142,-1,0,unknown,no
37,yes,unknown,may,194,-1,0,unknown,no
52,yes,unknown,may,132,-1,0,unknown,no
25,yes,unknown,may,109,-1,0,unknown,no
27,yes,unknown,may,31,-1,0,unknown,no
42,yes,unknown,may,84,-1,0,unknown,no
29,yes,unknown,may,489,-1,0,unknown,no
38,yes,unknown,may,180,-1,0,unknown,no
35,yes,unknown,may,207,-1,0,unknown,no
41,yes,unknown,may,146,-1,0,unknown,no
57,yes,unknown,may,193,-1,0,unknown,no
36,yes,unknown,may,177,-1,0,unknown,no
33,yes,unknown,may,622,-1,0,unknown,no
41,yes,unknown,may,170,-1,0,unknown,no
33,yes,unknown,may,267,-1,0,unknown,no
35,yes,unknown,may,1084,-1,0,unknown,yes
36,yes,unknown,may,183,-1,0,unknown,no
37,yes,unknown,may,238,-1,0,unknown,no
51,yes,unknown,may,61,-1,0,unknown,no
28,yes,unknown,may,923,-1,0,unknown,no
32,yes,unknown,may,541,-1,0,unknown,yes
36,yes,unknown,may,41,-1,0,unknown,no
33,yes,unknown,may,221,-1,0,unknown,no
39,yes,unknown,may,35,-1,0,unknown,no
26,no,unknown,may,151,-1,0,unknown,no
40,yes,unknown,may,135,-1,0,unknown,no
44,yes,unknown,may,604,-1,0,unknown,no
34,yes,unknown,may,65,-1,0,unknown,no
55,yes,unknown,may,693,-1,0,unknown,no
48,yes,unknown,may,11,-1,0,unknown,no
36,yes,unknown,may,405,-1,0,unknown,no
31,yes,unknown,may,20,-1,0,unknown,no
46,yes,unknown,may,235,-1,0,unknown,no
30,yes,unknown,may,75,-1,0,unknown,no
32,yes,unknown,may,134,-1,0,unknown,no
48,yes,unknown,may,101,-1,0,unknown,no
36,yes,unknown,may,80,-1,0,unknown,no
41,yes,unknown,may,462,-1,0,unknown,no
49,yes,unknown,may,161,-1,0,unknown,no
26,yes,unknown,may,200,-1,0,unknown,no
27,yes,unknown,may,238,-1,0,unknown,no
51,yes,unknown,may,418,-1,0,unknown,no
33,yes,unknown,may,139,-1,0,unknown,no
53,yes,unknown,may,96,-1,0,unknown,no
48,yes,unknown,may,471,-1,0,unknown,no
27,yes,unknown,may,231,-1,0,unknown,no
42,yes,unknown,may,66,-1,0,unknown,no
61,yes,unknown,may,204,-1,0,unknown,no
37,yes,unknown,may,200,-1,0,unknown,no
34,yes,unknown,may,187,-1,0,unknown,no
55,yes,unknown,may,166,-1,0,unknown,no
24,yes,unknown,may,144,-1,0,unknown,no
34,yes,unknown,may,323,-1,0,unknown,no
29,yes,unknown,may,194,-1,0,unknown,no
42,yes,unknown,may,82,-1,0,unknown,no
45,yes,unknown,may,269,-1,0,unknown,no
26,yes,unknown,may,101,-1,0,unknown,no
35,yes,unknown,may,294,-1,0,unknown,no
49,yes,unknown,may,1119,-1,0,unknown,yes
44,yes,unknown,may,249,-1,0,unknown,no
50,yes,unknown,may,152,-1,0,unknown,no
58,yes,unknown,may,12,-1,0,unknown,no
43,yes,unknown,may,187,-1,0,unknown,no
34,yes,unknown,may,214,-1,0,unknown,no
43,yes,unknown,may,193,-1,0,unknown,no
38,yes,unknown,may,95,-1,0,unknown,no
35,yes,unknown,may,60,-1,0,unknown,no
49,yes,unknown,may,381,-1,0,unknown,no
60,yes,unknown,may,75,-1,0,unknown,no
33,yes,unknown,may,128,-1,0,unknown,no
33,yes,unknown,may,216,-1,0,unknown,no
47,yes,unknown,may,155,-1,0,unknown,no
34,yes,unknown,may,494,-1,0,unknown,no
32,yes,unknown,may,107,-1,0,unknown,no
36,yes,unknown,may,147,-1,0,unknown,no
40,yes,unknown,may,190,-1,0,unknown,no
48,yes,unknown,may,198,-1,0,unknown,no
26,yes,unknown,may,141,-1,0,unknown,no
30,yes,unknown,may,255,-1,0,unknown,no
41,yes,unknown,may,1120,-1,0,unknown,yes
35,yes,unknown,may,249,-1,0,unknown,no
36,yes,unknown,may,215,-1,0,unknown,no
52,no,unknown,may,143,-1,0,unknown,no
45,yes,unknown,may,162,-1,0,unknown,no
46,yes,unknown,may,33,-1,0,unknown,no
39,yes,unknown,may,204,-1,0,unknown,no
38,yes,unknown,may,124,-1,0,unknown,no
38,yes,unknown,may,784,-1,0,unknown,no
39,yes,unknown,may,87,-1,0,unknown,no
32,yes,unknown,may,108,-1,0,unknown,no
32,yes,unknown,may,207,-1,0,unknown,no
26,yes,unknown,may,278,-1,0,unknown,no
26,yes,unknown,may,196,-1,0,unknown,no
33,no,unknown,may,149,-1,0,unknown,no
41,yes,unknown,may,287,-1,0,unknown,no
30,no,unknown,may,229,-1,0,unknown,no
46,yes,unknown,may,357,-1,0,unknown,no
30,yes,unknown,may,147,-1,0,unknown,no
46,no,unknown,may,93,-1,0,unknown,no
38,yes,unknown,may,665,-1,0,unknown,no
41,yes,unknown,may,160,-1,0,unknown,no
28,yes,unknown,may,74,-1,0,unknown,no
55,yes,unknown,may,60,-1,0,unknown,no
40,no,unknown,may,82,-1,0,unknown,no
40,yes,unknown,may,111,-1,0,unknown,no
54,yes,unknown,may,284,-1,0,unknown,no
49,yes,unknown,may,140,-1,0,unknown,no
44,yes,unknown,may,110,-1,0,unknown,no
36,yes,unknown,may,149,-1,0,unknown,no
35,yes,unknown,may,256,-1,0,unknown,no
31,yes,unknown,may,156,-1,0,unknown,no
34,yes,unknown,may,63,-1,0,unknown,no
44,yes,unknown,may,32,-1,0,unknown,no
44,yes,unknown,may,712,-1,0,unknown,no
51,yes,unknown,may,102,-1,0,unknown,no
36,no,unknown,may,338,-1,0,unknown,no
31,yes,unknown,may,446,-1,0,unknown,no
42,yes,unknown,may,249,-1,0,unknown,no
55,yes,unknown,may,176,-1,0,unknown,no
57,yes,unknown,may,1007,-1,0,unknown,no
44,yes,unknown,may,172,-1,0,unknown,no
30,yes,unknown,may,323,-1,0,unknown,no
37,yes,unknown,may,175,-1,0,unknown,no
32,yes,unknown,may,459,-1,0,unknown,no
31,yes,unknown,may,237,-1,0,unknown,no
46,yes,unknown,may,50,-1,0,unknown,no
34,yes,unknown,may,500,-1,0,unknown,no
51,yes,unknown,may,186,-1,0,unknown,no
52,no,unknown,may,98,-1,0,unknown,no
43,yes,unknown,may,364,-1,0,unknown,no
35,yes,unknown,may,477,-1,0,unknown,no
27,yes,unknown,may,319,-1,0,unknown,no
49,yes,unknown,may,513,-1,0,unknown,yes
50,yes,unknown,may,170,-1,0,unknown,no
33,yes,unknown,may,139,-1,0,unknown,no
49,yes,unknown,may,70,-1,0,unknown,no
42,yes,unknown,may,280,-1,0,unknown,no
28,yes,unknown,may,667,-1,0,unknown,no
41,yes,unknown,may,63,-1,0,unknown,no
34,yes,unknown,may,159,-1,0,unknown,no
46,yes,unknown,may,108,-1,0,unknown,no
46,yes,unknown,may,194,-1,0,unknown,no
42,no,unknown,may,366,-1,0,unknown,no
40,yes,unknown,may,213,-1,0,unknown,no
33,yes,unknown,may,982,-1,0,unknown,no
27,yes,unknown,may,168,-1,0,unknown,no
43,yes,unknown,may,468,-1,0,unknown,no
28,yes,unknown,may,180,-1,0,unknown,no
37,yes,unknown,may,352,-1,0,unknown,no
41,yes,unknown,may,91,-1,0,unknown,no
39,yes,unknown,may,288,-1,0,unknown,no
37,yes,unknown,may,72,-1,0,unknown,no
36,yes,unknown,may,289,-1,0,unknown,no
51,no,unknown,may,384,-1,0,unknown,no
28,yes,unknown,may,130,-1,0,unknown,no
31,yes,unknown,may,226,-1,0,unknown,no
28,yes,unknown,may,442,-1,0,unknown,yes
31,yes,unknown,may,101,-1,0,unknown,no
43,yes,unknown,may,756,-1,0,unknown,yes
48,yes,unknown,may,189,-1,0,unknown,no
34,yes,unknown,may,205,-1,0,unknown,no
38,no,unknown,may,238,-1,0,unknown,no
51,yes,unknown,may,136,-1,0,unknown,no
49,no,unknown,may,14,-1,0,unknown,no
32,yes,unknown,may,161,-1,0,unknown,no
36,no,unknown,may,269,-1,0,unknown,no
28,yes,unknown,may,491,-1,0,unknown,no
34,no,unknown,may,44,-1,0,unknown,no
33,yes,unknown,may,22,-1,0,unknown,no
37,yes,unknown,may,161,-1,0,unknown,no
40,no,unknown,may,406,-1,0,unknown,no
59,yes,unknown,may,422,-1,0,unknown,no
28,yes,unknown,may,219,-1,0,unknown,no
30,yes,unknown,may,807,-1,0,unknown,no
40,yes,unknown,may,347,-1,0,unknown,no
28,yes,unknown,may,534,-1,0,unknown,no
44,yes,unknown,may,155,-1,0,unknown,no
39,yes,unknown,may,152,-1,0,unknown,no
30,yes,unknown,may,461,-1,0,unknown,no
35,yes,unknown,may,389,-1,0,unknown,no
47,yes,unknown,may,28,-1,0,unknown,no
26,yes,unknown,may,229,-1,0,unknown,no
25,yes,unknown,may,30,-1,0,unknown,no
42,yes,unknown,may,103,-1,0,unknown,no
28,yes,unknown,may,252,-1,0,unknown,no
46,yes,unknown,may,369,-1,0,unknown,no
43,yes,unknown,may,116,-1,0,unknown,no
38,yes,unknown,may,20,-1,0,unknown,no
29,no,unknown,may,190,-1,0,unknown,no
34,no,unknown,may,149,-1,0,unknown,no
40,yes,unknown,may,210,-1,0,unknown,no
30,yes,unknown,may,234,-1,0,unknown,no
38,yes,unknown,may,21,-1,0,unknown,no
43,yes,unknown,may,2087,-1,0,unknown,yes
32,yes,unknown,may,102,-1,0,unknown,no
33,yes,unknown,may,245,-1,0,unknown,no
40,yes,unknown,may,223,-1,0,unknown,no
34,yes,unknown,may,650,-1,0,unknown,no
30,yes,unknown,may,42,-1,0,unknown,no
53,yes,unknown,may,206,-1,0,unknown,no
46,yes,unknown,may,173,-1,0,unknown,no
32,yes,unknown,may,477,-1,0,unknown,no
60,yes,unknown,may,77,-1,0,unknown,no
40,yes,unknown,may,219,-1,0,unknown,no
25,yes,unknown,may,453,-1,0,unknown,no
